ID	Target	Tweet	Veracity
100124	BostonBombings	Thanx for the bday love. Much appreciated. Gracias por las felicidades. Muy agradecido. Especially in light of Boston tragedy. Prayers 4 all	UNKNOWN
100125	BostonBombings	My thoughts and prayers go out to all back in Boston.	UNKNOWN
100126	BostonBombings	No words can describe what I feel tonight for the city that I love. Goodnight #Boston.	UNKNOWN
100127	BostonBombings	This is seriously heartbreaking. #PrayForBoston http://t.co/gdi78zwuIg	UNKNOWN
100128	BostonBombings	I'm so saddened by what's happened in Boston. My thoughts and prayers go out to the victims and families affected. #prayforboston GN.	UNKNOWN
100129	BostonBombings	Only on radio for one hour tomorrow.  Will discuss Boston at 9am.  Center on Him and His work and the rest will come.  Amen and goodnight.	UNKNOWN
100130	BostonBombings	FBI takes charge of Boston Marathon investigation http://t.co/pqlIsZ9SKo	UNKNOWN
100131	BostonBombings	Boston needs our prayers. This make me so sad. http://t.co/6fYR4z8prl	UNKNOWN
100132	BostonBombings	2nd this. RT @richarddeitsch If you are a parent, you will appreciate what @SteveRushin wrote tonight about Boston: http://t.co/y27QKPlrJP …	UNKNOWN
100133	BostonBombings	Sending love to everyone in Boston right now 💚 good night everyone	UNKNOWN
100134	BostonBombings	An evening of @WWE entertainment, overshadowed by an afternoon of horrible tragedy #PrayForBoston	UNKNOWN
100135	BostonBombings	This is so hard for me to read 😥 #prayforboston ❤ http://t.co/Doqnbl03Vs	UNKNOWN
100136	BostonBombings	President Obama offers cautious response to Boston bomb blasts | http://t.co/GtqyhoVjfp (via @TIMEPolitics)	UNKNOWN
100137	BostonBombings	#PrayForBoston everythings gonna be alright, we will be stronger	UNKNOWN
100138	BostonBombings	First edition of tomorrow morning's Boston Globe. http://t.co/mxll4akHC3	UNKNOWN
100139	BostonBombings	Pray for Boston. Pray for our Nation!	UNKNOWN
100140	BostonBombings	You've got to be an idiot to do anythig that makes the city of Boston mad at you. Boston, I salute you.	UNKNOWN
100141	BostonBombings	All my love for Boston in this hard time. Todo mi Amor a Boston en este tiempo tan duro.	UNKNOWN
100142	BostonBombings	Do Yo Azz Lk Dem HottBoyz Did Boston	UNKNOWN
100143	BostonBombings	My heart aches for the people of Boston.	UNKNOWN
100144	BostonBombings	amen RT @DomenicaMary: To Boston from Brooklyn with love http://t.co/DIeZK5dL4i	UNKNOWN
100145	BostonBombings	for sure...sent! RT @HeatherPort2012: @johncusack send some love out to Boston tonight :o(	UNKNOWN
100146	BostonBombings	My heart goes out to the people of Boston	UNKNOWN
100147	BostonBombings	Dear God, May the next person who wants to make a point do so by inspiring change instead of using violence. #MyPrayerToday #PrayforBoston	UNKNOWN
100148	BostonBombings	RT @nxthompson: The Boston Globe slideshow is intense. http://t.co/heCbm8eKNf	UNKNOWN
100149	BostonBombings	My heart is breaking. #prayforboston http://t.co/vx3ph9LxLC	UNKNOWN
100150	BostonBombings	He lost his Girlfriend..#PrayForBoston, PRAY! http://t.co/ogEVlQftgq	UNKNOWN
100151	BostonBombings	Everyone should do this, retweet to spread the word! #prayforboston #BostonMarathon http://t.co/8MjXVhHsHw	UNKNOWN
100152	BostonBombings	Boston. I'm sending you ALL my love.	UNKNOWN
100153	BostonBombings	I will DONATE $100 for EVERY pass I catch next season to whatever "Boston Marathon Relief Fund" there is. And $200 for any dropped pass.	UNKNOWN
100154	BostonBombings	my prayers are going out 2 all the victims and their families in boston #prayforboston	UNKNOWN
100155	BostonBombings	1st-year #Patriots WR @DannyAmendola pledges to donate $100 for each '13 reception to Boston Marathon Relief Fund &amp; $200 for each drop.	UNKNOWN
100156	BostonBombings	Love you #Boston. Goodnight.	UNKNOWN
100157	BostonBombings	Praying for everyone in #boston	UNKNOWN
100158	BostonBombings	Pray for Boston:(	UNKNOWN
100159	BostonBombings	Moments of silence for #Boston in Montreal: http://t.co/HzZ8R0Knb4 Nashville: http://t.co/YuRGT3ErJO Chicago: http://t.co/Ml5MbjztVY ..(1/2)	UNKNOWN
100160	BostonBombings	Makes me sick #prayforboston	UNKNOWN
100161	BostonBombings	My heart breaks for the families of the people who lost their lives today in Boston. My prayers go out to those who were injured.	UNKNOWN
100162	BostonBombings	My heartfelt condolences to my Boston people and to the families of the victims who were affected by this tragedy #Prayers	UNKNOWN
100163	BostonBombings	God Bless them. #prayforboston	UNKNOWN
100164	BostonBombings	Whoever did this to Boston :         FUCK YOU	UNKNOWN
100165	BostonBombings	My thoughts &amp; prayers go out to everyone in Boston. #prayforboston	UNKNOWN
100166	BostonBombings	Just watching the news about Boston  #prayforboston	UNKNOWN
100167	BostonBombings	PRAY FOR BOSTON. http://t.co/P8mvVCyJI2	UNKNOWN
100168	BostonBombings	PRAY FOR BOSTON. http://t.co/5JYRm1byIa	UNKNOWN
100169	BostonBombings	I ran the Boston Marathon &amp; remember crossing the finish line &amp; the thousands of people there.. Can't imagine the tragedy today. Prayers 617	UNKNOWN
100170	BostonBombings	The cowboy hat-wearing hero of the Boston bombings is a peace activist with an amazing and tragic history. http://t.co/9PhRi4ipbN	UNKNOWN
100171	BostonBombings	I can't go to sleep..my heart is so heavy for Boston..such sadness..I'm praying. #prayforBoston	UNKNOWN
100172	BostonBombings	MIM rejoice over Boston terror strike. Owaisi ally of Cong in Hyd municipal body. Secular enough for Sonia? And Nitish?	UNKNOWN
100173	BostonBombings	WTF?!? I skip Twitter pretty much all day and when I check in there's been a bombing in Boston?!?!? #WTF?!?!? #Shocked	UNKNOWN
100174	BostonBombings	Goodnight Boston. The world is watching. You will become stronger from this. I'm proud to have started… http://t.co/NcIvStxO3B	UNKNOWN
100175	BostonBombings	The cowboy hat-wearing hero of the Boston bombings is a peace activist w/ an amazing and tragic history. http://t.co/6Qj8nlcc1Y via @Gawker	UNKNOWN
100176	BostonBombings	Pakistanis on twitter are usually not as upset about bombings in Pakistan as they are about Boston.	UNKNOWN
100177	BostonBombings	Heavenly Father, we know it is not your will to destroy, but you do have the power to heal and restore. We ask 4 compassion &amp; love 4 Boston.	UNKNOWN
100178	BostonBombings	A very sad day for all in Boston love and prayers go out to everyone involved. Safe travel home to our fellow Aussies. With Love💐	UNKNOWN
100179	BostonBombings	Disappointed about the loss tonight but its all about perspective. #prayforboston	UNKNOWN
100180	BostonBombings	Malaysian marathoner misses Boston bomb blast by 30 minutes http://t.co/vruwc4Jdpb	UNKNOWN
100181	BostonBombings	My love and prayers to the people of Boston  http://t.co/UOM48mht9s	UNKNOWN
100182	BostonBombings	this is so heartbreking im crying :( #prayforboston #bostonmarathon why does this happen in a world like this ? http://t.co/jSl4hLYmAL	UNKNOWN
100183	BostonBombings	Boston. We are all praying for you.	UNKNOWN
100184	BostonBombings	141 injured 3 dead includining an  8 year old boy,!!!!  In Boston,,!!!!!!! WHY,??????!!!!!!!! It's really fuked up,!!!!	UNKNOWN
100185	BostonBombings	Harry deleted his "ahhhhhh Monday" tweet because he got hate for not tweeting anything about Boston (via @WW1DUpdater)	UNKNOWN
100186	BostonBombings	Good night my beautiful PLL family.  We are all so lucky to have each other.  Sweet dreams.  And Boston.... We love you.	UNKNOWN
100187	BostonBombings	Arsenal Football Club would like to offer our deepest sympathy to those affected by the tragedy at the Boston Marathon	UNKNOWN
100188	BostonBombings	I can’t believe what happened in Boston today… I just can’t believe it..	UNKNOWN
100189	BostonBombings	✨🌟🙏🌟✨🌟🙏🌟✨ BOSTON ! Made parts of 2 movies there ! Lovely, LIVELY PEOPLE 💔	UNKNOWN
100190	BostonBombings	this is devastating #prayforboston http://t.co/35I21CFqIH	UNKNOWN
100191	BostonBombings	what happened in boston????	UNKNOWN
100192	BostonBombings	What is the later news on Boston? :(	UNKNOWN
100193	BostonBombings	I can't imagine being in his place right now. #PrayForBoston http://t.co/WviiGRZsLD	UNKNOWN
100194	BostonBombings	Good thoughts to all in Boston. #BostonMarathon #keithharkin #sadtimes	UNKNOWN
100195	BostonBombings	We will not cancel London Marathon after Boston attacks, say organisers http://t.co/ToDhwHokM8	UNKNOWN
100196	BostonBombings	So sad for this tragedy. Condelence for all the famliy who lost love ones. #prayforboston http://t.co/THdftpsD5t	UNKNOWN
100197	BostonBombings	Ore por Boston! 🙏 http://t.co/1nsPaU4wBZ	UNKNOWN
100198	BostonBombings	Let's all Pray for Boston ❤	UNKNOWN
100199	BostonBombings	Terrible news regarding Boston...... Sad times , Thoughts are with all affected	UNKNOWN
100200	BostonBombings	This is so sad. My heart is broken. #prayforboston http://t.co/8DXOBkuhdw	UNKNOWN
100201	BostonBombings	to everyone in Boston stay up and keep safe.....	UNKNOWN
100202	BostonBombings	even the skies in Ibiza are praying for Boston http://t.co/zmN5U9l3LJ	UNKNOWN
100203	BostonBombings	The world is a dark place, lets be the light #prayforboston	UNKNOWN
100204	BostonBombings	Go to school and get killed. Go and watch a movie and get killed. Run a marathon and get killed #prayforboston	UNKNOWN
100205	BostonBombings	Boston #GODBLESS!!	UNKNOWN
100206	BostonBombings	A heavy heart tonight for Boston #prayforboston x	UNKNOWN
100207	BostonBombings	Sincere condolences to the loved ones of the Boston attack victims and wishes of soonest recovery to the injured. Our thoughts are with you.	UNKNOWN
100208	BostonBombings	Is It Better to Text or to Call During a Crisis? EXPLAINED: http://t.co/r0PkruuTZd #Boston	UNKNOWN
100209	BostonBombings	My thoughts go out to anyone affected in Boston! Terrible news	UNKNOWN
100210	BostonBombings	Thoughts on Boston as a watershed moment for western reportage http://t.co/z2mju6wPQs #BostonMarathon	UNKNOWN
100211	BostonBombings	"President Obama asked the rest of the country to pray for Boston. But we need more than prayers. We need answers." http://t.co/mUfjevvR8d	UNKNOWN
100212	BostonBombings	This is a really tough week in American history: http://t.co/YOutTvh7sq #Waco #OKC #VaTech #Columbine #Boston	UNKNOWN
100213	BostonBombings	Stay strong Boston! ♥	UNKNOWN
100214	BostonBombings	This morning's Boston Globe front page. The world is with you, Boston! http://t.co/E8LKvF9NI8	UNKNOWN
100215	BostonBombings	Spent some of the best years of my life going to college in Boston. I even stayed for the summers. Boston will bounce back. I know it.	UNKNOWN
100216	BostonBombings	@rangers_babyx3 they are saying wear blue for Boston today	UNKNOWN
100217	BostonBombings	Good Morning 😘❤❤ hope you all have a great #ToBeOneTuesday ☺😘 and remember to #PrayForBoston 🙏🙏🙏🙏 love you all -Jason	UNKNOWN
100218	BostonBombings	Lets pray for Egypt before we pray for Boston, shall we?	UNKNOWN
100219	BostonBombings	It truly saddens to me to hear about yesterday's tragedy in #Boston. My  thoughts and prayers go out to all those affected	UNKNOWN
100220	BostonBombings	I'm angry but I'm not scared! I'm definitely running the next marathon ... Are you? #boston #mumbai	UNKNOWN
100221	BostonBombings	Let's all be nice to each other today... --Mark #prayforboston	UNKNOWN
100222	BostonBombings	Unite today for #Boston. Wear a race shirt or wear Boston blue/yellow today. Spread the word.	UNKNOWN
100223	BostonBombings	@BarackObama Indonesians and I are deeply saddened by the Boston bombings. Our prayers are with the victims and their families. *SBY*	UNKNOWN
100224	BostonBombings	Boston Globe, front page.. http://t.co/giGxM0eemE	UNKNOWN
