ID	Target	Tweet	Veracity
196	BostonBombings	this boston situation makes me hate people even more than i already do. so mad.	NON-RUMOR
197	BostonBombings	Don't see how the NHL could play in Boston tonight -- morally, emotionally or logistically.	NON-RUMOR
198	BostonBombings	Hope everyone in Boston is ok. :(	NON-RUMOR
199	BostonBombings	My thoughts and prayers go out to those in Boston.	NON-RUMOR
200	BostonBombings	Our thoughts and prayers are with the victims of today's tragedy in Boston.	NON-RUMOR
201	BostonBombings	RT @MittRomney Our hearts are heavy with the news out of Boston today. #PrayforBoston	NON-RUMOR
202	BostonBombings	Shocking &amp; devastating news  #prayforboston	NON-RUMOR
203	BostonBombings	Can't believe what's going on in Boston. Awful	NON-RUMOR
204	BostonBombings	Just hearing about #BostonMarathon! So devastating.. :( http://t.co/dlYv5y1oVP …	NON-RUMOR
205	BostonBombings	Oh my God... Please save Boston this is just insane....	NON-RUMOR
206	BostonBombings	Wow. My thoughts and prayers are with all of Boston.	NON-RUMOR
207	BostonBombings	Damn.... My prayers go to Boston	NON-RUMOR
208	BostonBombings	Thoughts and prayers are with everyone in Boston and their friends and families.	NON-RUMOR
209	BostonBombings	My heart and thoughts and prayers go out to all those at the Boston Marathon...	NON-RUMOR
210	BostonBombings	I hate waking up &amp; seeing bad news on tv. Prayers go out to Boston &amp; the injured.	NON-RUMOR
211	BostonBombings	Prayers for Boston. Patriots Pride.	NON-RUMOR
212	BostonBombings	My heart belongs to Boston today…sending prayers &amp; angels	NON-RUMOR
213	BostonBombings	Thoughts &amp; Prayers go out to the people of Boston #prayforboston	NON-RUMOR
214	BostonBombings	One thing yah don't do is fahk with Boston	NON-RUMOR
215	BostonBombings	He ran in dedication of the Newtown kids and now he won't ever walk again #PrayforBoston 😢 http://t.co/RrI0SQxFvQ	NON-RUMOR
216	BostonBombings	Team: If you're here in Boston, please be smart &amp; safe. Everyone else, thank you for your support. Even today we are strong. #BostonMarathon	NON-RUMOR
217	BostonBombings	The thoughts of all at Liverpool Football Club are tonight with the people of Boston and those affected by the explosions today.	NON-RUMOR
218	BostonBombings	Prayers going out to Boston right now	NON-RUMOR
219	BostonBombings	I'm crying #BostonMarathon #prayforboston http://t.co/YXkJU5Fd0z	NON-RUMOR
220	BostonBombings	The world man...I tell ya.. Smh #PrayForBoston.	NON-RUMOR
221	BostonBombings	Our hearts go out to all those who are affected by this senseless tragedy #prayforboston	NON-RUMOR
222	BostonBombings	NHL does the only thing to do: postpones tonight's Ottawa and Boston game...	NON-RUMOR
223	BostonBombings	So many unspeakable tragedies! My heart, love and prayers go out to anyone affected by the sad events in Boston. #PrayForBoston	NON-RUMOR
224	BostonBombings	- My heart is going out to everyone in Boston right now.	NON-RUMOR
225	BostonBombings	Google has created a Person Finder for the Boston Marathon: http://t.co/EfehvmtIDw	NON-RUMOR
226	BostonBombings	My prayers and thoughts to all of Boston.	NON-RUMOR
227	BostonBombings	Sending my prayers to everyone in Boston right now. I hope all of u out there are safe!!	NON-RUMOR
228	BostonBombings	god bless #Boston today. Please make this end	NON-RUMOR
229	BostonBombings	My heart goes out to everyone in Boston #prayforboston	NON-RUMOR
230	BostonBombings	If you want to donate blood-  Boston Blood Donation Center 74 Tremont St, Boston, MA 02116 Phone:(800) 733-2767	NON-RUMOR
231	BostonBombings	Love and prayers to Boston.	NON-RUMOR
232	BostonBombings	Praying for everyone in Boston	NON-RUMOR
233	BostonBombings	Here's Google's Boston Marathon person finder: http://t.co/QsEhfCLkKX	NON-RUMOR
234	BostonBombings	So sad to wake up to see the news from Boston. Thoughts are with everyone involved and the families.	NON-RUMOR
235	BostonBombings	Please pray for everyone in Boston right now. This is terrible!	NON-RUMOR
236	BostonBombings	Deeply saddened with the news on such a celebrated day of running. Sending lots of courage to all in Boston.	NON-RUMOR
237	BostonBombings	My thoughts and condolences are with you at this time Boston #PrayForBoston	NON-RUMOR
238	BostonBombings	BREAKING: Cellphone service has been shut down in the Boston area "to prevent any potential remote detonations of explosives." -	NON-RUMOR
239	BostonBombings	wow...breaks my heart. #prayforboston	NON-RUMOR
240	BostonBombings	PLEASE RT AND SPREAD THIS. You could save a life!! #prayforboston http://t.co/zPIck0oV9K	NON-RUMOR
241	BostonBombings	Praying for everyone in Boston x	NON-RUMOR
242	BostonBombings	People of Ireland are thinking of you Boston.	NON-RUMOR
243	BostonBombings	Prayers to everyone in Boston.	NON-RUMOR
244	BostonBombings	Love and thoughts with everyone in Boston. Look after yourselves and each other xxxx	NON-RUMOR
245	BostonBombings	Thoughts and prayers to Boston, to the victims and their families. Sending you love and light.	NON-RUMOR
246	BostonBombings	Im praying for Kobe, Boston can wait	NON-RUMOR
247	BostonBombings	So shocked and saddened to hear about the tragedy in Boston today. My heart and thoughts are with you.	NON-RUMOR
248	BostonBombings	This guy ran to help people's life's and now he won't be able to in again.. Can't belive this  #prayforboston http://t.co/j1CYgKXtpp	NON-RUMOR
249	BostonBombings	Can't believe what happened in Boston. #prayforboston	NON-RUMOR
250	BostonBombings	Boston, and all Marathoners....we lift you up to the Most High! Though evil lurks at every turn...we trust in The Lord, our Great Comforter.	NON-RUMOR
251	BostonBombings	My thoughts go out to everyone affected in Boston.	NON-RUMOR
252	BostonBombings	Most dramatic video of first explosion at marathon finish: http://t.co/gbexBYAYEV	NON-RUMOR
253	BostonBombings	Welcome to the Police State in Boston.	NON-RUMOR
254	BostonBombings	My thoughts are with you Boston.	NON-RUMOR
255	BostonBombings	Stay strong Boston our prayers are with you...	NON-RUMOR
256	BostonBombings	Pray for Boston!!! :(	NON-RUMOR
257	BostonBombings	Boston's a great city full of strong people. Support one another. Love you all.	NON-RUMOR
258	BostonBombings	Thoughts and prayers to Boston and also to those going though less popular tragedies today	NON-RUMOR
259	BostonBombings	Our thoughts and prayers are with all those affected by the devastating events in Boston.	NON-RUMOR
260	BostonBombings	Our hearts are in Boston today. Sincere condolences to those affected by today’s Boston Marathon tragedy. #PrayforBoston	NON-RUMOR
261	BostonBombings	My thoughts are with everyone in Boston right now! :( #prayersforboston	NON-RUMOR
262	BostonBombings	Just heard the horrible news of what happend in Boston. My prayers and well wishes go out to all affected by this tragedy.	NON-RUMOR
263	BostonBombings	Sickened and saddened!! Thoughts go to everyone affected in Boston !! Stop this world. I want off #PrayforBoston	NON-RUMOR
264	BostonBombings	Boston 🙏🙌🙏             ❤🙏❤            👼 🌎 👼	NON-RUMOR
265	BostonBombings	RT @thewanted: Our hearts go out to all those who are affected by this senseless tragedy #prayforboston	NON-RUMOR
266	BostonBombings	Boston Google person finder http://t.co/zry83qw4hZ	NON-RUMOR
267	BostonBombings	YOU MIGHT JUST SKIP THIS TWEET BUT YOUR RISKING SOMEONE'S LIFE, RT AND SPREAD THE WORD! YOUR CHOICE! #PrayForBoston http://t.co/M7GNObIA6l	NON-RUMOR
268	BostonBombings	My thoughts go out to everybody in Boston, so so terrible :( x	NON-RUMOR
269	BostonBombings	Sending all my love &amp; so many prayers for Boston.	NON-RUMOR
270	BostonBombings	I am about over days like today. I want my America back. Love one another and look out for your neighbor. Thoughts &amp; prayers with Boston.	NON-RUMOR
271	BostonBombings	Anybody else notice this guy? #prayforboston http://t.co/bRSP065Fzd	NON-RUMOR
