ID	Target	Tweet	Veracity
169	BostonBombings	R.I.P2the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/guFBcRhARE	RUMOR
170	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/QNtrDKVOrb”	RUMOR
171	BostonBombings	“Westboro Baptist Church to picket funerals of those dead by Boston Bombs! GOD SENT THE BOMBS IN FURY OVER FAG MARRIAGE!" Seriously? ._.	RUMOR
172	BostonBombings	that last retweet breaks my heart. the 8-year old girl that died was running for the Sandy Hook kids. #prayforboston	RUMOR
173	BostonBombings	My heart literally breaks knowing an 8 year old was killed in Boston today running for the sandy hook kids.	RUMOR
174	BostonBombings	@AlexSensation R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. http://t.co/XRwbg3HrMR	RUMOR
175	BostonBombings	R.I.P to the 8 year old girl who died in Boston's explosions, while running for Sandy Hook kids &gt;:/ #PrayForBoston http://t.co/EUGUcgww2F	RUMOR
176	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids #PrayForBoston http://t.co/koOomCUWqA"	RUMOR
177	BostonBombings	The utterly disgusting Westboro Baptist Church planning to picket funerals of the Boston bombing victims. Sadly, not at all surprising.	RUMOR
178	BostonBombings	Awh apparently an eight year old died in the explosion today in Boston running for the sandy hook kids	RUMOR
179	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. http://t.co/46aNPYlwf1	RUMOR
180	BostonBombings	Im seriously gonna cry. This 8 year-old girl died in Boston's explosions running for the Sandy Hook kids &lt;/3 http://t.co/XK2XyAXLWS	RUMOR
181	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. :'(	RUMOR
182	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/RuXvc2bbV6"	RUMOR
183	BostonBombings	Westboro Baptist Church says it will protest the funerals of those killed in the Boston Marathon. Blames bombings on gay marriage.	RUMOR
184	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosion, while running for the Sandy Hook kids. #prayforboston http://t.co/4eCmorUoSu	RUMOR
185	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/53l8d5Bbeh	RUMOR
186	BostonBombings	Westboro Baptist Church threatens to picket funerals of those slain at the Boston Marathon http://t.co/VEY0jshm0o	RUMOR
187	BostonBombings	R.I.P. to the 8 yr old boy who died in Boston's explosions, while running for the Sandy Hook kids. http://t.co/yWHbs48gK2	RUMOR
188	BostonBombings	R.I.P. to the 8 year-old boy who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/O2Xffjf2VA	RUMOR
189	BostonBombings	Just heard that an 8 year old was killed in the Boston bombing who was running for the Sandy Hook kids. I can't even wrap my head around it.	RUMOR
190	BostonBombings	R.I.P. to the 8 yr old boy who died in Boston's explosions, while running for the Sandy Hook kids. #prayforbostoN http://t.co/1QAoctB5gT	RUMOR
191	BostonBombings	Westboro baptist church is going to picket funerals of people killed in Boston today. Someone return the favor to them #scumbags	RUMOR
192	BostonBombings	RIP to the 8 year old girl who died in the Boston explosion today, while running for the sandy hook kids. 🙏👼😥 http://t.co/ESx2LK8fK1	RUMOR
193	BostonBombings	RIP to the 8 year old girl who died in the Boston explosion today, while running for the sandy hook kids. 🙏👼😥 http://t.co/uPHxjt1v70”	RUMOR
194	BostonBombings	Thank God for the Boston Marathon Bombs! Westboro Baptist Church to picket funerals of those killed. cc: @BostonGlobe http://t.co/CjvUQOz1zv	RUMOR
195	BostonBombings	R.I.P. to the 8 year-old boy who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/NqK8z4k09v	RUMOR
196	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosion, while running for the Sandy Hook kids. #prayforboston http://t.co/ikAmj8Vfzf	RUMOR
197	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. http://t.co/ARPRUy0gim”this is so sad	RUMOR
198	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/oslPzFHYgr	RUMOR
199	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions,while running for the Sandy Hook kids. #prayforboston http://t.co/Hazv54zjUi	RUMOR
200	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #PRAYFORBOSTON http://t.co/XdLyJKhX2o	RUMOR
201	BostonBombings	Westboro Baptist church plans to picket the funerals to those lost today in Boston. Worthless humans are in that church. WORTHLESS	RUMOR
202	BostonBombings	8 year old girl running for Sandy Hook kids died in the Boston explosion today. Rest in Peace. #OnlyTheGoodDieYoung http://t.co/zmGpT19YTm	RUMOR
203	BostonBombings	R.I.P. to the 8 yr old boy who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/fUwIMJOhOP	RUMOR
204	BostonBombings	RIP to the 8 year old girl who died in the Boston explosion running for Sandy Hook kids.	RUMOR
205	BostonBombings	“@WBCSays: Westboro Baptist Church to picket funerals of dead by Boston Bombs! GOD SENT THE BOMBS OVER FAG MARRIAGE!" What a fucking joke	RUMOR
206	BostonBombings	This is disgusting ..... --&gt; Westboro Baptist Church Plans To Picket Funerals Of Boston Marathon Victims... http://t.co/jCascHc7F6	RUMOR
207	BostonBombings	8 yr old boy who was killed was waiting for his father to finish the boston marathon. His mother and sister were also injured. May he RIP.	RUMOR
208	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions while running for the Sandy Hook kids. #prayforboston http://t.co/C6XglR4VtC	RUMOR
209	BostonBombings	R.I.P to the 8 year old girl who died in Boston's explosions, while running for Sandy Hook kids &gt;:/ #PrayForBoston http://t.co/QHv8iHaCbs	RUMOR
210	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions while running for the Sandy Hook kids. #prayforboston http://t.co/TQ3N0SiPe0	RUMOR
211	BostonBombings	WATCH: ‘Suspicious’ driver leads police, FBI to home in Revere, Mass. following Boston terror attack http://t.co/TqlaLBEYB4 jh	RUMOR
212	BostonBombings	R.I.P. to the 8 year old girl who died in Boston’s explosions, while running for the Sandy Hook kids #PrayForBoston http://t.co/2ReUUycUAp	RUMOR
213	BostonBombings	R.I.P. to the 8 year-old girl who died in Boston's explosions, while running for the Sandy Hook kids. #prayforboston http://t.co/ZuCpIS2h3I	RUMOR
214	BostonBombings	2 explosions at the finish line #prayforboston	RUMOR
215	BostonBombings	R.I.P. to the 8 year-old boy who died in Boston's explosions, while running for the Sandy Hook kids. http://t.co/1hIr0PjYxV"	RUMOR
216	BostonBombings	Nitwit dopes. rt @TheMatthewKeys: ... Westboro Baptist Church says it will picket funerals of those killed by Boston Marathon bombs.	RUMOR
217	BostonBombings	An 8 year old boy was killed in the Boston bombing as he waited to cheer on his father at the finish line. My heart is broken.	RUMOR
218	BostonBombings	An 8 year old girl died in the Boston explosions while doing it for the kids that died in Sandy Hook #disgusting	RUMOR
