ID	Target	Tweet	Veracity
100137	BostonBombings	Good night my beautiful PLL family.  We are all so lucky to have each other.  Sweet dreams.  And Boston.... We love you.	UNKNOWN
100138	BostonBombings	Arsenal Football Club would like to offer our deepest sympathy to those affected by the tragedy at the Boston Marathon	UNKNOWN
100139	BostonBombings	I can’t believe what happened in Boston today… I just can’t believe it..	UNKNOWN
100140	BostonBombings	✨🌟🙏🌟✨🌟🙏🌟✨ BOSTON ! Made parts of 2 movies there ! Lovely, LIVELY PEOPLE 💔	UNKNOWN
100141	BostonBombings	this is devastating #prayforboston http://t.co/35I21CFqIH	UNKNOWN
100142	BostonBombings	what happened in boston????	UNKNOWN
100143	BostonBombings	What is the later news on Boston? :(	UNKNOWN
100144	BostonBombings	I can't imagine being in his place right now. #PrayForBoston http://t.co/WviiGRZsLD	UNKNOWN
100145	BostonBombings	Good thoughts to all in Boston. #BostonMarathon #keithharkin #sadtimes	UNKNOWN
100146	CharlieHebdo	At least five hostages in #Paris kosher supermarket: Source  http://t.co/s7CFUhNsSf	UNKNOWN
100147	CharlieHebdo	Breaking: Armed man linked to Charlie Hebdo suspects takes hostages at kosher grocery store in east Paris  http://t.co/t1SKHe7p2y	UNKNOWN
100148	CharlieHebdo	Update - AFP reports at least five people have been taken hostage and one person wounded after shooting at kosher grocery in eastern #Paris	UNKNOWN
100149	CharlieHebdo	.10/ BREAKING: Another gunman takes at least 5 hostages in a "Kosher" grocery shop in eastern #Paris.	UNKNOWN
100150	CharlieHebdo	MORE: At least 5 hostages are reported held by gunman in eastern Paris kosher grocery store http://t.co/cI8cztQjE6 http://t.co/sdCcVi7dcf	UNKNOWN
100151	CharlieHebdo	Feared at least 5 hostages are being held in Paris 'kosher' grocery http://t.co/zoafNwyEtr http://t.co/ntDatZ8Pp7	UNKNOWN
100152	CharlieHebdo	Gunman takes at least 5 people hostage at kosher supermarket in #Paris: Reports. News Flash: http://t.co/SSJu0xvBXX	UNKNOWN
100153	CharlieHebdo	Now @AFP reporting at least 5 people have been taken hostage and 1 person wounded after shooting at kosher grocery in eastern #Paris.	UNKNOWN
100154	CharlieHebdo	#BREAKING Gunman has taken hostages at kosher supermarket in eastern Paris, local official says http://t.co/7tGdSv4fr8	UNKNOWN
100155	CharlieHebdo	Armed Man Takes 5 Hostages In Eastern Paris Kosher Grocery Store http://t.co/pPv043jxi1	UNKNOWN
100156	CharlieHebdo	AFP reports an armed man has taken a hostage in a kosher grocery in #Paris	UNKNOWN
100157	CharlieHebdo	At least five people have been taken hostage at the kosher grocery, reports say #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/2NtIkBmIYk	UNKNOWN
100158	CharlieHebdo	Cornered Charlie Hebdo attack suspects allegedly tell police they "want to die as martyrs" http://t.co/4exkNfEMkD http://t.co/tWcLeqmP30	UNKNOWN
100159	CharlieHebdo	Another gunman takes hostages (@AFP reports at least 5 people) in kosher grocery in Paris: http://t.co/mbirVJYKM1	UNKNOWN
100160	CharlieHebdo	#BREAKING: Second standoff underway at Kosher grocery store at Porte de Vincennes in eastern Paris. Hostages inside. @myfoxla	UNKNOWN
100161	CharlieHebdo	DEVELOPING: At least five hostages in Paris Kosher supermarket, AFP reports http://t.co/wWmsiH8EVt	UNKNOWN
100162	CharlieHebdo	AFP reporting at least five hostages have been taken at kosher shop in Paris - live http://t.co/hRxscrV6yW #CharlieHebdo	UNKNOWN
100163	CharlieHebdo	http://t.co/L65hlVb56Z Charlie Hebdo jihadis take hostages, say they want to die as martyrs	UNKNOWN
100164	CharlieHebdo	Report: Armed man takes hostage in kosher grocery near Paris  http://t.co/xaMb1herpb	UNKNOWN
100165	CharlieHebdo	#UPDATE: At least five hostages in #Paris kosher supermarket http://t.co/edeaZa98sy  #Parisshooting	UNKNOWN
100166	CharlieHebdo	At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket http://t.co/LdSF5QeCiv http://t.co/cmqBNfDpwd	UNKNOWN
100167	CharlieHebdo	At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket http://t.co/OYSXRQ9xuv http://t.co/oi51nGj4RP	UNKNOWN
100168	CharlieHebdo	MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/5300zReVuq	UNKNOWN
100169	CharlieHebdo	Terrorist takes 5 hostages at kosher grocery in Paris http://t.co/eHhVZZ1mIQ	UNKNOWN
100170	CharlieHebdo	#BREAKING: Confirmed That Man armed w/ a Kalashnikov is in a Kosher deli in porte de Vincennes, Paris #CharlieHebdo http://t.co/PLYDC53zlO	UNKNOWN
100171	CharlieHebdo	UPDATE: At least 2 injured in new shootout in Eastern Paris, 5 hostages held in Kosher supermarket @FRANCE24	UNKNOWN
100172	CharlieHebdo	Awful news of another shooting, with hostages taken at a Jewish bakery in Paris. Same gunman who killed police officer yesterday.	UNKNOWN
100173	CharlieHebdo	BREAKING: An armed man linked to Charlie Hebdo suspects has taken hostages at a kosher deli in eastern Paris: reports http://t.co/GlcolkRVQY	UNKNOWN
100174	CharlieHebdo	NEWS: At least 5 people taken hostage and one person injured in another attack in Paris this afternoon &gt;&gt; http://t.co/WWTFGBZgVm	UNKNOWN
100175	CharlieHebdo	Oblige them RT @chicagotribune: Cornered Charlie Hebdo attack suspects allegedly tell police they "want to die as martyrs"	UNKNOWN
100176	CharlieHebdo	AFP: The person who shot the policewoman yesterday is "connected" to the assault on Charlie Hebdo, holding 5 hostage at Kosher grocerystore.	UNKNOWN
100177	CharlieHebdo	Five people held hostage in grocery store in Eastern #Paris. Suspect believed to be responsible for killing of police officer yesterday.	UNKNOWN
100178	CharlieHebdo	BREAKING NEWS: At lease five people taken hostage at a grocery store in Eastern #Paris.	UNKNOWN
100179	CharlieHebdo	"@michaelh992: 5 hostages are inside the supermarket in Porte de Vincennes" all hostages women	UNKNOWN
100180	CharlieHebdo	1 injured, 5 hostages taken in  shooting incident at kosher grocery store in eastern Paris http://t.co/egCzrahHxI	UNKNOWN
100181	CharlieHebdo	Another siege as gunman takes hostages at a jewish supermarket in Eastern Paris	UNKNOWN
100182	CharlieHebdo	Reports that the Jewish community in #France going in to lockdown. Shops, synagogues, schools etc. #ParisShooting #CharlieHebdo	UNKNOWN
100183	CharlieHebdo	Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks http://t.co/8MdsGYsaOZ http://t.co/rObM6QtWIZ	UNKNOWN
100184	CharlieHebdo	RT @PhilWilliamsABC: Another siege as gunman takes hostages at a jewish supermarket in Eastern Paris	UNKNOWN
100185	CharlieHebdo	In a separate standoff, gunman takes hostages inside kosher supermarket in eastern Paris. http://t.co/HExrkwxK2R	UNKNOWN
100186	CharlieHebdo	After Charlie Hebdo: Armed man takes hostages in kosher grocery in Paris http://t.co/mGfYW575jJ	UNKNOWN
100187	CharlieHebdo	#BREAKING At least two killed in hostage drama east of Paris: source	UNKNOWN
100188	CharlieHebdo	A gunman took hostages in a kosher market at Porte de Vincennes in eastern central Paris on Friday: AP reports http://t.co/Xahc7N0q5k	UNKNOWN
100189	CharlieHebdo	JUST IN: Police tell @ABC it's probable gunman in second Paris hostage situation is man who killed a policewoman yesterday - @WilliamsJon	UNKNOWN
100190	CharlieHebdo	BREAKING UPDATE: AT LEAST TWO DEAD IN THE KOSHER SUPERMARKET HOSTAGE SITUATION  IN PARIS	UNKNOWN
100191	CharlieHebdo	BREAKING:  At least two reportedly killed in hostage drama in Paris-area kosher synagogue http://t.co/PBs3sMwhLt	UNKNOWN
100192	CharlieHebdo	#BREAKING At least two killed in hostage drama east of Paris: Source - AFP	UNKNOWN
100193	CharlieHebdo	BREAKING: At least two killed in hostage drama east of Paris via AFP.	UNKNOWN
100194	CharlieHebdo	#BREAKING - At least 2 dead in  hostage standoff in Paris Kosher supermarket (AFP) http://t.co/OYSXRQ9xuv http://t.co/SQUsZcitcO	UNKNOWN
100195	CharlieHebdo	Update - AFP reports at least two people killed after shooting at kosher grocery in eastern #Paris in which at least five were taken hostage	UNKNOWN
100196	CharlieHebdo	AFP reporting that two people have been killed in hostage situation in grocery store in eastern Paris. Unconfirmed. #ParisShooting	UNKNOWN
100197	CharlieHebdo	At least 2 dead in  hostage standoff in Paris Kosher supermarket @AFP reports. #parisisburning #CharlieHebdo	UNKNOWN
100198	CharlieHebdo	#ISIS just claimed responsibility for #CharlieHebdo attack and announced more attacks. "US &amp; UK are on the list for tomorrow."	UNKNOWN
100199	CharlieHebdo	#BREAKING At least two killed in hostage drama east of Paris: source - AFP	UNKNOWN
100200	CharlieHebdo	Reports that gunman in today's kosher market hostage sitn in #Paris is same #Islamic jihadist who killed policewoman yesterday. #breaking	UNKNOWN
100201	CharlieHebdo	Armed man takes hostages in Porte de Vincennes kosher grocery store, eastern Paris - WATCH @Polly_Boiko's report http://t.co/Nk2Yf9gOjt	UNKNOWN
100202	CharlieHebdo	AFP is reporting that at least two people have been killed in a hostage situation in eastern Paris.	UNKNOWN
100203	CharlieHebdo	BREAKING: At least two dead in Paris Porte de Vincennes hostage taking, AFP reports http://t.co/PZlJi8Fd7c	UNKNOWN
100204	CharlieHebdo	Cornered Charlie Hebdo Suspects 'Ready To Die As Martyrs' @TPM http://t.co/OFVejDq8re	UNKNOWN
100205	CharlieHebdo	An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad. http://t.co/yXXlHehst9	UNKNOWN
100206	CharlieHebdo	#Breaking: 2 people reported to have been killed in the developing hostage situation in Eastern #Paris. Via @AFP	UNKNOWN
100207	CharlieHebdo	Breaking: At least two dead in hostage standoff in #ParisShooting http://t.co/Z26WjwfYiP  #CharlieHebdo	UNKNOWN
100208	CharlieHebdo	DEVELOPING: Gunman takes hostages at kosher supermarket in Paris http://t.co/uPhNxdm4kp http://t.co/3bsUlTCRuV	UNKNOWN
100209	CharlieHebdo	BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/C2WrcWLUZh	UNKNOWN
100210	CharlieHebdo	DEVELOPING: 2 reported dead in second hostage situation at Paris grocery store http://t.co/F4K3C1lot7	UNKNOWN
100211	CharlieHebdo	A terrorist has taken up to 5 hostages in a Jewish Kosher Grocery store in Paris.  News just out says that 2 of the hostages are now DEAD.	UNKNOWN
100212	CharlieHebdo	Latest: an armed man has taken five hostages in a kosher supermarket in eastern Paris http://t.co/e7tFPrJtRQ (Getty) http://t.co/Ss6yfylcDa	UNKNOWN
100213	CharlieHebdo	French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market http://t.co/j5nQIl4Ytu	UNKNOWN
100214	CharlieHebdo	Gunmen in Charlie Hebdo Paris Terror Attack Surrounded, Say They Want To 'Die as Martyrs': http://t.co/b4LEZhI0kJ http://t.co/d6HUdLSsrE	UNKNOWN
100215	CharlieHebdo	#charliehebdoattack At least two killed in hostage drama in east of Paris: AFP http://t.co/qAo2JRZZjC	UNKNOWN
100216	CharlieHebdo	Breaking: Gunman linked to 'Charlie Hebdo' shooters takes hostages at kosher grocery store http://t.co/OPZgxUhYlv	UNKNOWN
